"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","trstsci","vote","contplt","donprty","badge","sgnptit","pbldmna","bctprd","pstplonl","volunfp","clsprty","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","lrnobed","loylead","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgblge","rlgdnme","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","feethngr","facntr","fbrncntc","mocntr","mbrncntc","ccnthum","ccrdprs","wrclmch","vteurmmb","vteubcmb","implvdm","gndr","yrbrn","edlvebe","edlvebg","edlvdch","edlvehr","edlvdcz","edlvdee","edlvdfi","edlvdfr","edlvegr","edlvdahu","edlvdis","edlvdie","edlveit","edlvdlt","edlvdme","edlvenl","edlveno","edlvdpt","edlvesi","edlvdsk","educgb1","edubgb2","edagegb","acchome","accwrk","accmove","accoth","accnone","accref","accdk","accna","fampref","famadvs","fampdf","mcclose","mcinter","mccoord","mcpriv","mcmsinf","chldo12","gndro12a","gndro12b","ageo12","hhlio12","closeo12","ttmino12","speako12","scrno12","phoneo12","como12","c19spo12","c19mco12","livpnt","pntmofa","agepnt","hhlipnt","closepnt","ttminpnt","speakpnt","scrnpnt","phonepnt","compnt","c19sppnt","c19mcpnt","stfmjob","trdawrk","jbprtfp","pfmfdjba","dcsfwrka","wrkhome","c19whome","c19wplch","wrklong","wrkresp","c19whacc","mansupp","manhlp","manwrkpl","manspeak","manscrn","manphone","mancom","teamfeel","wrkextra","colprop","colhlp","colspeak","colscrn","colphone","colcom","c19spwrk","c19mcwrk","mcwrkhom","inwds","inwde","inwtm","mode"
"ESS10e03_2",10,"3.2","02.11.2023",84333,"GB",0.56076133,0.36823434,4.7942204,1.7653966,0.0002020388,1363,10201,60,1,6666,0,0,5,4,2,1,1,1,0,0,0,5,4,5,10,8,2,1,2,2,2,2,2,2,2,1,2,3,4,0,0,0,8,8,2,2,2,5,10,2,2,3,4,2,0,0,0,4,7,2,2,2,3,4,1,10,10,1,2,6,66,10,4,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,"6666",6666,"ENG","000",2,1,"6666",1,"6666",5,10,4,,,5,1,1954,,,,,,,,,,,,,,,,,,,,,7,11,1,0,0,0,0,1,0,0,0,1,1,1,0,10,5,10,10,4,1,6,48,2,2,0,1,7,2,7,1,2,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-07-15 08:11:00,2022-07-15 09:20:00,55,1
"ESS10e03_2",10,"3.2","02.11.2023",84354,"GB",0.56076133,0.48035932,4.7942204,2.3029485,0.0002020388,1398,10118,60,5,480,5,7,7,1,2,3,2,4,0,2,2,0,3,3,4,7,1,1,1,1,1,1,1,2,2,1,2,1,2,0,0,0,2,1,1,1,5,1,8,2,2,2,2,2,7,7,8,4,5,4,3,1,1,3,2,3,1,1,2,6,66,6,5,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,"6666",6666,"ENG","000",1,1,"6666",2,"DE",5,9,4,,,10,2,1979,,,,,,,,,,,,,,,,,,,,,1,2,22,1,1,1,1,0,0,0,0,4,4,4,8,8,9,5,9,0,6,6,666,6,6,6666,66,66,66,66,66,6,4,6,666,6,6,6666,66,66,66,66,66,6,7,3,2,3,3,2,1,1,4,6,2,8,1,4,5,4,4,4,1,2,5,1,3,2,2,2,5,1,10,2022-05-28 12:11:00,2022-05-28 13:23:00,56,1
"ESS10e03_2",10,"3.2","02.11.2023",84371,"GB",1.1215227,0.9201995,4.7942204,4.411639,0.0001010194,1361,10349,60,5,90,6,8,8,3,2,1,2,1,3,7,5,3,3,4,4,6,1,2,2,2,2,2,2,2,1,2,6,5,9,2,3,5,6,5,2,2,4,2,5,2,4,1,1,1,6,7,7,10,6,4,4,2,2,2,3,8,6,1,1,6,66,6,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,8,4,,,9,2,1949,,,,,,,,,,,,,,,,,,,,,1,4,21,1,0,1,1,0,0,0,0,2,2,3,5,8,8,5,6,2,2,6,45,2,2,0,2,6,3,3,3,3,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-05-23 13:59:00,2022-05-23 15:17:00,60,1
"ESS10e03_2",10,"3.2","02.11.2023",84415,"GB",1.1215227,1.5698601,4.7942204,7.5262556,0.0001010194,1413,10360,90,5,420,4,5,2,1,2,2,2,3,1,6,5,1,2,8,9,7,1,2,2,2,1,2,1,2,2,1,3,3,2,1,0,2,5,1,1,1,5,1,5,2,3,1,2,2,9,9,9,4,3,3,2,2,4,2,2,1,10,2,66,2,66,0,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"6666",6666,"ENG","000",2,2,"CY",2,"CY",4,10,5,,,10,2,1961,,,,,,,,,,,,,,,,,,,,,1,2,18,1,1,1,1,0,0,0,0,4,4,5,6,7,8,9,10,1,6,2,21,1,1,6666,1,6,4,4,1,4,2,6,80,2,2,0,4,7,2,7,4,3,5,4,4,5,2,1,2,2,55,66,66,55,6,66,66,66,66,66,10,0,7,1,6,7,1,1,4,3,10,2021-10-21 14:20:00,2021-10-21 15:40:00,61,1
"ESS10e03_2",10,"3.2","02.11.2023",84435,"GB",1.1215227,3.7655666,4.7942204,18.052958,0.0001010194,1407,10227,90,4,840,7,6,6,1,3,5,3,5,7,8,7,5,5,6,7,8,1,2,1,2,2,1,1,2,2,1,2,4,8,2,1,2,6,3,2,1,5,1,6,3,4,2,2,2,9,8,8,8,6,4,3,2,2,2,2,9,5,1,7,6,66,1,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",2,1,"6666",1,"6666",5,8,3,,,10,1,1990,,,,,,,,,,,,,,,,,,,,,1,2,25,1,1,1,1,0,0,0,0,5,5,5,4,4,9,6,6,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,2,57,2,2,2,5,4,3,5,3,3,9,3,3,2,2,2,1,1,3,5,1,7,1,3,4,3,5,5,7,7,3,2,3,3,3,5,3,3,8,2022-08-08 17:04:00,2022-08-08 18:21:00,62,1
"ESS10e03_2",10,"3.2","02.11.2023",84436,"GB",0.56076133,0.41014147,4.7942204,1.9663086,0.0002020388,1384,10356,30,4,120,6,7,7,2,3,2,3,2,5,6,5,4,5,5,6,8,1,2,2,2,2,1,1,1,1,1,3,3,7,4,2,7,6,6,2,1,5,1,7,2,3,1,1,1,8,8,8,6,6,4,4,2,2,1,3,6,5,2,66,2,66,3,6,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"6666",6666,"ENG","000",2,2,"JM",2,"JM",4,5,4,,,10,1,1966,,,,,,,,,,,,,,,,,,,,,3,9,22,1,1,1,0,0,0,0,0,4,4,4,7,7,9,8,10,0,6,6,666,6,6,6666,66,66,66,66,66,6,3,6,90,2,4,0,6,7,4,7,3,2,7,2,3,1,2,6,55,6,6,5,55,2,3,3,7,7,7,7,6,1,3,2,3,7,4,5,4,3,0,2021-10-09 10:22:00,2021-10-09 11:20:00,51,1
"ESS10e03_2",10,"3.2","02.11.2023",84462,"GB",1.1215227,0.9525193,4.7942204,4.5665874,0.0001010194,1418,10233,120,5,180,5,8,7,2,2,3,2,2,0,7,5,0,2,5,7,6,1,2,2,2,1,2,1,1,2,1,2,2,8,5,0,6,7,6,2,2,5,2,6,3,4,1,1,1,10,10,10,7,4,3,2,2,2,2,3,6,7,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,2,"IT",1,"6666",4,10,5,,,10,2,1970,,,,,,,,,,,,,,,,,,,,,5,11,16,1,0,0,0,0,0,0,0,1,3,1,8,8,9,8,9,1,6,2,19,2,1,1,6,2,4,1,2,1,1,1,76,2,2,3,6,4,4,4,5,3,8,2,1,3,3,1,3,6,1,1,3,10,1,2,1,7,7,7,10,10,1,1,1,7,2,2,3,3,0,2021-11-17 13:25:00,2021-11-17 14:25:00,49,1
"ESS10e03_2",10,"3.2","02.11.2023",84511,"GB",1.1215227,0.7405214,4.7942204,3.5502229,0.0001010194,1392,10250,60,5,300,9,8,7,1,2,2,2,3,8,8,6,3,5,9,9,10,1,1,1,2,1,1,1,2,1,1,2,2,6,3,2,4,8,3,1,1,5,1,9,4,3,2,2,2,10,10,9,7,2,5,1,2,3,1,3,10,8,2,66,2,66,0,7,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,"AU",1967,"ENG","000",1,1,"6666",1,"6666",4,10,5,,,10,2,1965,,,,,,,,,,,,,,,,,,,,,4,1,24,1,1,1,1,0,0,0,0,3,2,4,9,8,10,6,8,3,1,6,24,2,1,0,2,3,2,3,1,1,2,6,79,2,1,3,6,5,2,1,5,1,10,3,3,1,3,1,3,6,3,2,1,88,1,6,4,4,6,3,9,10,7,1,2,3,3,3,3,3,10,2021-10-08 14:04:00,2021-10-08 15:23:00,65,1
"ESS10e03_2",10,"3.2","02.11.2023",84528,"GB",0.56076133,0.47625965,4.7942204,2.2832937,0.0002020388,1419,10232,0,5,1080,1,1,1,4,1,5,1,5,1,0,0,1,1,1,1,9,2,2,2,2,1,2,1,1,2,2,6,5,0,0,0,0,3,3,2,1,5,1,5,2,4,2,4,3,0,6,3,0,7,0,1,1,2,5,1,8,1,1,2,6,66,1,6,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"6666",6666,"ENG","000",2,1,"6666",1,"6666",3,1,2,,,9,2,1978,,,,,,,,,,,,,,,,,,,,,1,8,16,1,0,1,0,0,0,0,0,5,5,5,9,8,8,8,8,1,6,2,26,2,2,4,3,3,3,1,5,3,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-01-20 12:22:00,2022-01-20 13:33:00,44,1
"ESS10e03_2",10,"3.2","02.11.2023",84529,"GB",0.56076133,0.37412146,4.7942204,1.7936208,0.0002020388,1505,10330,120,2,6666,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,4,1,2,2,2,2,2,2,2,2,2,6,5,7,0,5,0,6,2,5,2,5,2,4,1,2,2,2,3,7,5,4,8,5,1,3,2,2,2,2,6,0,2,66,2,66,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,2,"IE",1,"6666",4,10,5,,,5,2,1959,,,,,,,,,,,,,,,,,,,,,5,11,16,1,1,0,0,0,0,0,0,2,4,1,5,5,6,5,7,1,6,1,44,2,1,0,4,7,4,4,3,3,4,6,666,6,6,6666,66,66,66,66,66,6,3,3,2,1,2,6,55,6,1,4,55,4,1,1,2,7,7,7,8,0,1,1,1,7,7,7,3,55,66,2022-02-15 14:17:00,2022-02-15 16:18:00,76,1
"ESS10e03_2",10,"3.2","02.11.2023",84615,"GB",0.56076133,0.97495776,4.7942204,4.6741624,0.0002020388,1358,10343,30,5,600,3,3,7,2,2,3,3,4,2,7,7,1,4,6,7,9,1,2,2,2,1,2,2,1,2,2,6,4,8,6,3,5,4,2,4,1,5,1,5,4,5,2,2,2,8,9,9,8,4,5,2,2,3,1,3,7,4,2,66,1,2,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,7,3,,,10,2,1996,,,,,,,,,,,,,,,,,,,,,1,4,21,1,1,1,1,0,0,0,0,4,4,5,8,7,8,6,7,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,2,62,2,2,3,6,3,3,3,5,1,7,2,2,2,1,1,1,1,6,6,1,10,1,5,6,3,2,2,10,8,7,1,6,3,3,3,5,1,10,2022-05-25 17:05:00,2022-05-25 18:26:00,65,1
"ESS10e03_2",10,"3.2","02.11.2023",84641,"GB",0.56076133,0.37250456,4.7942204,1.785869,0.0002020388,1491,10150,90,5,120,5,5,6,2,2,4,3,5,7,8,8,4,5,2,7,8,1,1,2,2,2,2,2,1,1,1,2,7,6,7,7,8,5,6,4,2,4,2,0,2,3,2,2,2,6,6,5,6,5,3,4,2,1,2,3,9,1,1,2,6,66,6,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,7,2,,,10,1,1946,,,,,,,,,,,,,,,,,,,,,1,4,21,1,0,1,1,0,0,0,0,3,2,3,8,7,8,6,10,1,6,1,52,2,3,1,6,7,4,3,3,3,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-08-24 14:22:00,2021-08-24 15:50:00,69,1
"ESS10e03_2",10,"3.2","02.11.2023",84656,"GB",0.56076133,0.476042,4.7942204,2.2822504,0.0002020388,1386,10120,60,5,240,6,5,5,3,3,2,3,1,3,7,5,1,2,2,7,6,1,2,2,2,2,2,2,2,2,1,3,3,9,5,4,6,7,8,2,4,3,3,6,1,3,2,2,3,6,5,3,9,7,4,3,2,2,2,3,9,5,1,2,6,66,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,5,3,,,8,1,1935,,,,,,,,,,,,,,,,,,,,,7,11,15,1,0,0,0,0,0,0,0,3,3,3,6,5,5,7,6,1,6,2,50,2,1,24,7,3,3,7,2,4,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-02-23 11:50:00,2022-02-23 12:47:00,45,1
"ESS10e03_2",10,"3.2","02.11.2023",84688,"GB",0.56076133,0.47625965,4.7942204,2.2832937,0.0002020388,1421,10398,0,4,300,5,7,4,1,1,5,1,5,0,4,2,0,0,0,0,1,2,1,1,2,1,1,2,2,2,2,6,3,7,0,0,0,1,2,1,1,5,1,8,4,5,2,2,2,5,5,10,7,7,2,4,1,2,1,3,1,0,2,66,2,66,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,2,"IE",1,"6666",3,10,4,,,9,2,1975,,,,,,,,,,,,,,,,,,,,,2,9,16,1,0,1,0,0,0,0,0,4,3,4,0,0,5,9,5,1,6,2,28,2,1,0,3,6,1,3,3,3,8,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-01-28 10:27:00,2022-01-28 11:51:00,67,1
"ESS10e03_2",10,"3.2","02.11.2023",84713,"GB",0.56076133,0.42608547,4.7942204,2.0427477,0.0002020388,1433,10197,90,5,210,7,6,8,2,2,1,3,1,3,7,8,1,5,2,7,8,1,2,2,2,2,2,1,2,1,2,6,8,5,1,3,5,7,7,3,3,4,2,7,2,2,2,2,2,7,6,7,6,6,2,4,2,3,3,3,9,6,1,2,6,66,6,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,8,4,,,10,2,1946,,,,,,,,,,,,,,,,,,,,,7,11,15,1,0,0,1,0,0,0,0,2,3,3,4,4,5,6,7,0,6,6,666,6,6,6666,66,66,66,66,66,6,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-05-27 17:08:00,2022-05-27 18:22:00,54,1
"ESS10e03_2",10,"3.2","02.11.2023",84752,"GB",1.1215227,0.66485727,4.7942204,3.1874723,0.0001010194,1362,10205,0,4,30,7,2,2,3,2,3,3,3,6,8,7,4,3,2,4,4,1,2,2,2,2,2,1,2,2,2,6,88,8,7,6,6,9,5,2,2,4,2,4,1,2,2,2,3,8,5,5,9,6,3,4,2,2,2,3,6,3,2,66,2,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,8,3,,,9,2,1961,,,,,,,,,,,,,,,,,,,,,1,5,16,1,1,1,0,0,0,0,0,4,4,4,9,8,8,9,9,2,1,6,33,2,1,0,3,5,3,3,3,3,1,2,80,2,2,0,3,7,6,7,3,3,6,3,3,5,1,6,55,6,6,4,55,3,3,6,7,7,4,4,10,0,1,4,1,7,7,7,3,3,0,2021-09-04 10:34:00,2021-09-04 12:50:00,121,1
"ESS10e03_2",10,"3.2","02.11.2023",84777,"GB",0.56076133,0.78493005,4.7942204,3.7631278,0.0002020388,1416,10393,90,4,60,2,5,5,1,2,3,2,2,3,7,6,3,3,4,5,5,1,2,2,2,2,2,2,2,2,2,6,7,2,2,2,5,5,6,2,1,5,2,7,2,3,2,2,3,8,7,5,4,4,3,3,2,2,2,3,8,8,2,66,2,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,5,3,,,10,2,1936,,,,,,,,,,,,,,,,,,,,,1,11,18,1,0,1,0,0,0,0,0,1,1,1,5,5,5,5,9,2,1,6,50,2,2,0,4,6,3,3,4,4,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-12-12 15:02:00,2021-12-12 16:03:00,50,1
"ESS10e03_2",10,"3.2","02.11.2023",84786,"GB",2.2430453,2.0571177,4.7942204,9.862276,0.0000505097,1348,10174,60,5,120,6,6,6,2,3,3,3,2,4,5,6,3,4,0,0,4,1,1,2,2,1,1,1,1,1,2,6,8,8,5,4,6,6,5,2,2,4,5,7,3,2,2,2,2,5,6,5,8,6,4,3,2,2,1,3,5,5,1,1,6,66,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"PL",2005,"ENG","000",1,2,"PL",2,"PL",3,5,3,,,10,2,1982,,,,,,,,,,,,,,,,,,,,,1,3,26,1,0,0,1,0,0,0,0,4,3,3,6,5,7,7,8,0,6,6,666,6,6,6666,66,66,66,66,66,6,2,6,77,2,2,24,6,5,5,7,3,3,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-12-07 14:34:00,2022-04-28 18:16:00,57,2
"ESS10e03_2",10,"3.2","02.11.2023",84789,"GB",1.1215227,0.9525193,4.7942204,4.5665874,0.0001010194,1422,10235,60,5,600,6,7,9,2,3,3,3,2,7,9,9,4,4,5,5,9,2,1,2,1,1,2,1,1,1,2,6,3,4,6,2,8,6,7,2,1,5,1,4,5,5,2,2,2,8,10,9,4,2,4,1,2,3,3,1,6,6,1,3,6,66,0,7,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2,"UA",2017,"999","ENG",2,2,"UA",2,"UA",4,9,5,,,10,2,1984,,,,,,,,,,,,,,,,,,,,,1,2,21,1,1,1,1,0,0,0,0,5,5,5,9,10,10,10,10,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,1,62,2,3,20,3,5,3,3,2,2,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-04-09 10:44:00,2022-04-09 11:49:00,55,1
"ESS10e03_2",10,"3.2","02.11.2023",84793,"GB",1.1215227,0.9525193,4.7942204,4.5665874,0.0001010194,1418,10233,20,5,120,8,8,8,2,3,2,2,1,6,4,8,7,8,8,8,9,1,2,2,2,2,2,2,2,1,1,2,5,9,7,6,7,6,4,1,1,5,1,5,5,4,1,1,1,9,9,9,9,6,5,2,2,2,1,3,10,8,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,10,5,,,10,2,1980,,,,,,,,,,,,,,,,,,,,,3,11,18,1,1,1,1,0,0,0,0,1,2,2,9,9,9,9,10,1,6,1,13,1,1,6666,1,7,3,3,3,3,1,2,73,2,1,2,4,7,4,4,3,3,6,3,4,1,3,6,55,6,55,66,66,55,6,66,66,66,66,66,55,66,55,6,66,66,66,66,66,66,66,2021-11-17 15:08:00,2021-11-17 16:38:00,72,1
"ESS10e03_2",10,"3.2","02.11.2023",84838,"GB",1.1215227,0.9525193,4.7942204,4.5665874,0.0001010194,1436,10240,60,5,540,8,8,7,1,4,3,3,3,8,9,7,8,8,8,8,10,1,2,2,1,1,2,1,1,1,2,6,5,10,6,8,8,5,8,2,1,5,1,10,2,3,1,1,1,10,10,10,10,6,5,3,2,1,1,3,10,10,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,4,3,,,10,2,1976,,,,,,,,,,,,,,,,,,,,,1,4,21,1,1,1,1,0,0,0,0,4,5,5,5,5,10,6,8,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,2,73,2,1,0,4,4,3,4,3,3,8,5,3,2,2,2,1,1,3,3,1,10,1,3,4,3,4,2,10,10,3,1,3,1,5,1,3,1,10,2021-11-26 11:09:00,2021-11-26 12:39:00,57,1
"ESS10e03_2",10,"3.2","02.11.2023",84874,"GB",1.1215227,0.6725668,4.7942204,3.2244334,0.0001010194,1489,10315,60,3,6666,3,4,4,3,1,1,1,1,3,3,4,2,2,0,88,8,1,2,2,2,2,2,1,2,2,2,6,7,6,5,1,88,5,7,3,2,4,3,88,2,4,3,3,3,5,1,3,5,3,0,2,2,2,2,3,8,6,2,66,1,2,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,8,4,,,10,2,1949,,,,,,,,,,,,,,,,,,,,,4,11,16,1,0,0,0,0,0,0,0,2,1,1,5,88,0,7,10,2,2,6,43,2,2,0,4,7,3,6,4,5,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-11-22 14:09:00,2021-11-22 15:35:00,73,1
"ESS10e03_2",10,"3.2","02.11.2023",84897,"GB",1.1215227,0.7364687,4.7942204,3.5307932,0.0001010194,1369,10211,120,3,6666,7,6,6,2,2,2,2,2,3,5,4,2,2,0,4,5,1,1,2,1,2,2,2,2,2,1,2,5,5,5,4,4,88,8,2,4,2,3,3,2,2,1,2,2,5,3,4,3,5,2,2,2,1,2,3,8,6,1,2,6,66,4,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",3,7,3,,,9,1,1946,,,,,,,,,,,,,,,,,,,,,7,5,18,1,0,0,0,0,0,0,0,1,1,3,2,7,5,9,9,2,1,6,42,2,4,7,6,7,6,4,3,3,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-10-05 14:12:00,2021-10-05 15:31:00,68,1
"ESS10e03_2",10,"3.2","02.11.2023",84907,"GB",1.1215227,1.5698601,4.7942204,7.5262556,0.0001010194,1412,10194,60,4,120,8,8,8,2,3,3,2,4,6,7,7,4,4,4,4,6,1,2,2,2,2,2,1,2,1,1,3,4,9,6,6,8,6,6,4,2,5,2,2,4,4,2,2,2,8,9,9,9,4,4,3,2,2,3,2,6,6,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"IN",1963,"ENG","000",1,2,"PK",1,"6666",3,8,3,,,10,2,1940,,,,,,,,,,,,,,,,,,,,,1,4,21,1,0,0,1,0,0,0,0,3,3,3,7,7,8,7,8,1,6,1,46,2,1,0,3,5,3,3,3,3,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2021-11-15 10:47:00,2021-11-15 12:47:00,99,1
"ESS10e03_2",10,"3.2","02.11.2023",84924,"GB",1.1215227,1.7547201,4.7942204,8.412515,0.0001010194,1396,10417,60,5,600,5,6,6,2,3,3,2,3,3,7,8,1,2,2,0,8,1,2,2,2,1,2,1,2,2,2,6,5,9,3,3,8,5,4,1,1,5,1,5,2,5,1,1,1,8,8,8,9,5,4,2,2,2,2,3,7,7,2,66,2,66,1,6,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,"VN",1979,"ENG","000",2,2,"CN",2,"CN",5,10,5,,,10,2,1976,,,,,,,,,,,,,,,,,,,,,1,2,24,1,1,1,0,0,0,0,0,4,4,4,7,9,8,8,10,0,6,6,666,6,6,6666,66,66,66,66,66,6,1,2,82,2,2,0,1,7,7,7,1,1,3,3,2,1,2,1,4,1,2,5,1,3,3,6,7,2,6,4,10,5,7,1,2,2,2,1,4,1,10,2021-09-29 14:40:00,2021-09-29 16:07:00,70,1
"ESS10e03_2",10,"3.2","02.11.2023",84951,"GB",1.1215227,0.7431481,4.7942204,3.562816,0.0001010194,1374,10214,0,4,150,3,6,4,3,3,1,3,2,6,6,8,5,6,7,5,9,1,2,2,2,1,2,2,2,2,2,6,5,6,6,7,5,5,7,3,2,5,2,5,2,2,2,2,2,6,4,5,6,3,2,2,2,3,2,3,8,5,2,66,2,66,1,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",4,7,4,,,7,2,1972,,,,,,,,,,,,,,,,,,,,,5,11,20,1,0,1,0,0,0,0,0,4,3,4,6,8,7,8,8,1,6,1,12,1,1,6666,1,7,1,2,2,2,1,2,65,2,4,2,1,7,6,6,3,3,5,4,2,1,1,6,55,6,6,2,55,6,2,6,7,7,5,3,6,6,1,2,2,7,7,3,3,3,0,2022-02-28 11:08:00,2022-02-28 12:09:00,50,1
"ESS10e03_2",10,"3.2","02.11.2023",84960,"GB",0.56076133,0.46219853,4.7942204,2.2158816,0.0002020388,1467,10277,30,5,120,0,0,10,4,2,1,1,4,0,1,5,0,0,5,0,7,1,1,2,2,2,2,1,1,1,1,2,0,2,0,0,0,7,3,1,1,5,1,10,1,5,2,2,2,10,5,10,6,5,4,2,2,1,2,1,5,6,2,66,1,2,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"ENG","000",1,1,"6666",1,"6666",1,10,4,,,10,1,1949,,,,,,,,,,,,,,,,,,,,,1,11,16,1,0,0,0,0,0,0,0,1,3,3,7,10,10,10,10,5,1,6,52,2,1,1,4,3,1,7,2,2,4,6,666,6,6,6666,66,66,66,66,66,6,66,6,66,6,6,66,66,6,66,66,66,66,6,66,66,66,66,66,66,66,66,6,66,66,66,66,66,66,66,2022-08-27 10:03:00,2022-08-27 11:10:00,49,1
